-234375 0.196973 -0.125992
-234314 0.197055 -0.125829
-234253 0.197138 -0.125667
-234192 0.19722 -0.125504
-234131 0.197303 -0.125341
-234070 0.197385 -0.125179
-234009 0.197468 -0.125016
-233948 0.19755 -0.124853
-233887 0.197633 -0.124691
-233826 0.197715 -0.124528
-233765 0.197798 -0.124365
-233704 0.19788 -0.124202
-233643 0.197963 -0.12404
-233582 0.198045 -0.123877
-233521 0.198128 -0.123714
-233459 0.198211 -0.123551
-233398 0.198293 -0.123388
-233337 0.198376 -0.123225
-233276 0.198458 -0.123063
-233215 0.198541 -0.1229
-233154 0.198624 -0.122737
-233093 0.198706 -0.122574
-233032 0.198789 -0.122411
-232971 0.198872 -0.122248
-232910 0.198954 -0.122085
-232849 0.199037 -0.121922
-232788 0.19912 -0.121759
-232727 0.199203 -0.121596
-232666 0.199285 -0.121433
-232605 0.199368 -0.121269
-232544 0.199451 -0.121106
-232483 0.199534 -0.120943
-232422 0.199616 -0.12078
-232361 0.199699 -0.120617
-232300 0.199782 -0.120454
-232239 0.199865 -0.12029
-232178 0.199948 -0.120127
-232117 0.20003 -0.119964
-232056 0.200113 -0.119801
-231995 0.200196 -0.119637
-231934 0.200279 -0.119474
-231873 0.200362 -0.119311
-231812 0.200445 -0.119147
-231750 0.200527 -0.118984
-231689 0.20061 -0.11882
-231628 0.200693 -0.118657
-231567 0.200776 -0.118494
-231506 0.200859 -0.11833
-231445 0.200942 -0.118167
-231384 0.201025 -0.118003
-231323 0.201108 -0.11784
-231262 0.201191 -0.117676
-231201 0.201274 -0.117512
-231140 0.201357 -0.117349
-231079 0.20144 -0.117185
-231018 0.201523 -0.117022
-230957 0.201606 -0.116858
-230896 0.201689 -0.116694
-230835 0.201772 -0.11653
-230774 0.201855 -0.116367
-230713 0.201938 -0.116203
-230652 0.202021 -0.116039
-230591 0.202104 -0.115875
-230530 0.202187 -0.115712
-230469 0.20227 -0.115548
-230408 0.202354 -0.115384
-230347 0.202437 -0.11522
-230286 0.20252 -0.115056
-230225 0.202603 -0.114892
-230164 0.202686 -0.114728
-230103 0.202769 -0.114564
-230042 0.202852 -0.1144
-229980 0.202936 -0.114236
-229919 0.203019 -0.114072
-229858 0.203102 -0.113908
-229797 0.203185 -0.113744
-229736 0.203269 -0.11358
-229675 0.203352 -0.113416
-229614 0.203435 -0.113252
-229553 0.203518 -0.113088
-229492 0.203602 -0.112924
-229431 0.203685 -0.112759
-229370 0.203768 -0.112595
-229309 0.203851 -0.112431
-229248 0.203935 -0.112267
-229187 0.204018 -0.112102
-229126 0.204102 -0.111938
-229065 0.204185 -0.111774
-229004 0.204268 -0.111609
-228943 0.204352 -0.111445
-228882 0.204435 -0.111281
-228821 0.204518 -0.111116
-228760 0.204602 -0.110952
-228699 0.204685 -0.110787
-228638 0.204769 -0.110623
-228577 0.204852 -0.110458
-228516 0.204936 -0.110294
-228455 0.205019 -0.110129
-228394 0.205103 -0.109964
-228333 0.205186 -0.1098
-228271 0.20527 -0.109635
-228210 0.205353 -0.10947
-228149 0.205437 -0.109306
-228088 0.20552 -0.109141
-228027 0.205604 -0.108976
-227966 0.205687 -0.108812
-227905 0.205771 -0.108647
-227844 0.205855 -0.108482
-227783 0.205938 -0.108317
-227722 0.206022 -0.108152
-227661 0.206105 -0.107987
-227600 0.206189 -0.107823
-227539 0.206273 -0.107658
-227478 0.206356 -0.107493
-227417 0.20644 -0.107328
-227356 0.206524 -0.107163
-227295 0.206608 -0.106998
-227234 0.206691 -0.106833
-227173 0.206775 -0.106668
-227112 0.206859 -0.106502
-227051 0.206943 -0.106337
